YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"11 June, 2020"
1995,1.6,4.4,7.2,13.7,0.2,0.0,0.1,0.9,4.2,048,"11 June, 2020"
1996,0.6,2.8,16.3,17.3,0.2,0.0,1.0,2.9,4.8,048,"11 June, 2020"
1997,0.3,3.0,20.6,10.8,0.2,0.0,0.8,3.5,3.7,048,"11 June, 2020"
1998,0.0,2.1,12.4,9.7,0.1,0.0,0.4,1.0,2.8,048,"11 June, 2020"
1999,0.0,3.9,9.2,9.0,0.0,0.4,0.3,2.5,3.4,048,"11 June, 2020"
2000,0.0,3.1,5.5,9.8,0.8,0.2,0.4,3.1,3.4,048,"11 June, 2020"
2001,0.6,6.0,18.3,16.9,0.4,0.2,0.4,3.9,5.9,048,"11 June, 2020"
2002,0.0,6.0,11.4,10.6,0.2,0.0,1.2,2.0,4.6,048,"11 June, 2020"
2003,0.3,6.8,6.9,23.2,0.1,0.0,0.2,1.1,6.9,048,"11 June, 2020"
2004,0.6,6.0,10.9,15.2,0.5,0.0,0.3,3.5,5.5,048,"11 June, 2020"
2005,0.0,6.7,24.8,17.4,2.6,0.2,0.3,3.9,6.5,048,"11 June, 2020"
2006,2.4,9.5,62.2,23.7,12.0,0.0,0.6,8.7,10.4,048,"11 June, 2020"
2007,1.8,8.4,42.6,20.0,3.8,0.0,0.5,6.1,8.2,048,"11 June, 2020"
2008,2.0,7.6,34.1,29.4,2.4,0.2,0.6,7.1,9.8,048,"11 June, 2020"
2009,0.8,5.1,52.2,18.4,2.2,0.6,0.3,6.3,6.8,048,"11 June, 2020"
2010,1.1,3.6,35.7,20.6,3.6,0.6,1.4,3.2,6.6,048,"11 June, 2020"
2011,0.5,6.4,27.2,19.4,7.9,0.4,3.4,6.4,8.3,048,"11 June, 2020"
2012,0.5,4.9,36.9,21.4,2.9,0.0,0.7,8.9,7.6,048,"11 June, 2020"
2013,1.6,5.8,167.5,47.8,4.5,0.6,1.2,41.2,18.3,048,"11 June, 2020"
2014,0.3,2.2,12.4,10.0,0.1,0.0,0.3,2.1,3.2,048,"11 June, 2020"
2015,0.5,2.4,10.6,7.5,0.1,0.2,0.2,1.8,2.6,048,"11 June, 2020"
2016,0.0,0.6,5.3,5.2,0.3,0.0,0.1,0.5,1.4,048,"11 June, 2020"
2017,0.0,1.6,7.3,4.9,0.1,0.0,0.3,1.8,1.8,048,"11 June, 2020"
2018,0.2,0.9,1.6,4.3,0.2,0.2,0.1,1.4,1.4,048,"11 June, 2020"
2019,0.0,0.8,2.0,3.0,0.3,2.5,0.1,0.5,1.0,048,"11 June, 2020"
2020,0.0,1.4,1.6,4.3,0.1,0.0,0.0,0.5,1.4,048,"11 June, 2020"
1992,0.0,NN,NN,0.0,NN,0.0,0.0,NN,0.0,045,"11 June, 2020"
1993,0.0,NN,NN,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
1994,0.0,NN,NN,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
1995,0.0,NN,NN,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
1996,0.0,NN,NN,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
1997,0.0,NN,NN,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.1,0.0,0.0,NN,0.0,045,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
2000,0.0,0.0,0.5,0.0,0.0,0.0,0.0,NN,0.0,045,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2005,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,045,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"11 June, 2020"
1991,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
1992,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
1993,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,004,"11 June, 2020"
1994,0.0,0.1,0.0,1.0,0.1,0.0,0.0,0.0,0.2,004,"11 June, 2020"
1995,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.1,004,"11 June, 2020"
1996,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.2,004,"11 June, 2020"
1997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
1998,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
1999,0.0,0.0,0.0,1.4,0.0,0.0,0.1,0.0,0.3,004,"11 June, 2020"
2000,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2001,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2002,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.2,004,"11 June, 2020"
2003,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.1,004,"11 June, 2020"
2004,0.0,0.1,0.0,0.7,0.0,0.0,0.1,0.0,0.2,004,"11 June, 2020"
2005,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
2006,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
2007,0.0,0.1,0.0,0.7,0.1,0.2,0.0,0.0,0.2,004,"11 June, 2020"
2008,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
2009,0.0,0.1,0.0,0.5,0.1,0.0,0.1,0.0,0.1,004,"11 June, 2020"
2010,0.0,0.0,0.9,0.4,0.1,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2011,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.2,004,"11 June, 2020"
2012,0.0,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2013,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2014,0.0,0.1,0.4,0.2,0.0,0.0,0.1,0.0,0.1,004,"11 June, 2020"
2015,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2016,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,004,"11 June, 2020"
2017,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2018,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,004,"11 June, 2020"
2019,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,004,"11 June, 2020"
2020,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,004,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"11 June, 2020"
2020,25.7,41.5,11.7,21.2,25.3,43.2,26.3,23.2,29.9,081,"11 June, 2020"
1991,13.5,NN,250.2,93.2,110.4,157.7,56.9,57.4,79.1,005,"11 June, 2020"
1992,11.9,NN,239.1,98.9,150.5,90.4,50.2,60.2,80.5,005,"11 June, 2020"
1993,53.7,NN,210.8,79.8,115.6,92.8,50.4,53.9,71.1,005,"11 June, 2020"
1994,98.9,NN,183.5,67.2,154.7,105.4,80.3,62.5,86.5,005,"11 June, 2020"
1995,94.5,NN,199.9,64.7,224.7,100.7,67.5,89.1,93.3,005,"11 June, 2020"
1996,82.7,NN,139.8,93.5,179.2,98.6,77.9,108.7,101.0,005,"11 June, 2020"
1997,85.0,NN,108.0,121.8,130.6,70.3,83.1,76.8,98.5,005,"11 June, 2020"
1998,127.4,NN,106.3,128.8,154.1,74.8,74.0,91.7,103.3,005,"11 June, 2020"
1999,92.3,NN,120.9,92.7,161.4,87.1,95.0,76.2,99.6,005,"11 June, 2020"
2000,105.3,NN,96.9,104.9,125.8,108.4,107.6,105.5,108.5,005,"11 June, 2020"
2001,132.2,NN,140.8,110.9,177.5,142.9,115.4,136.0,126.4,005,"11 June, 2020"
2002,113.1,NN,102.8,106.0,165.5,127.6,104.0,111.2,113.9,005,"11 June, 2020"
2003,124.0,NN,134.3,102.5,174.0,131.9,114.9,101.1,117.3,005,"11 June, 2020"
2004,115.5,NN,106.1,107.2,128.6,126.5,129.4,97.7,117.4,005,"11 June, 2020"
2005,122.5,NN,123.8,112.6,137.4,156.7,122.3,121.4,122.3,005,"11 June, 2020"
2006,120.8,NN,125.8,99.0,162.4,122.0,113.6,94.3,112.6,005,"11 June, 2020"
2007,123.5,NN,135.2,107.8,171.5,145.4,123.2,99.1,121.4,005,"11 June, 2020"
2008,109.7,NN,116.9,114.2,126.1,97.7,109.9,84.5,108.8,005,"11 June, 2020"
2009,133.0,NN,90.7,106.2,109.5,129.1,108.7,115.0,110.1,005,"11 June, 2020"
2010,153.4,NN,71.8,108.6,109.3,145.0,121.7,101.5,114.2,005,"11 June, 2020"
2011,134.8,NN,69.2,114.5,129.7,168.9,122.3,92.5,117.2,005,"11 June, 2020"
2012,126.7,NN,74.2,91.5,130.4,172.2,104.8,78.6,101.8,005,"11 June, 2020"
2013,97.8,NN,81.9,82.4,103.0,135.9,102.9,77.4,93.4,005,"11 June, 2020"
2014,129.9,NN,121.0,131.8,107.1,182.6,122.3,117.7,124.9,005,"11 June, 2020"
2015,153.6,NN,151.6,157.9,106.9,200.9,137.5,113.8,139.2,005,"11 June, 2020"
2016,144.1,NN,179.9,148.7,186.8,204.8,134.1,133.4,146.9,005,"11 June, 2020"
2017,114.6,NN,158.8,154.8,180.6,139.7,108.0,131.7,134.8,005,"11 June, 2020"
2018,126.4,NN,139.9,165.6,178.1,118.9,103.4,133.2,135.5,005,"11 June, 2020"
2019,148.3,134.5,171.0,182.6,189.2,172.7,111.7,135.7,143.6,005,"11 June, 2020"
2020,60.4,46.5,64.3,71.5,56.2,78.8,41.4,43.5,51.7,005,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,006,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,006,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,006,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,078,"11 June, 2020"
2007,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,078,"11 June, 2020"
2008,0.0,0.1,0.0,0.0,0.1,NN,0.0,0.1,0.1,078,"11 June, 2020"
2009,NN,0.1,0.9,0.1,0.0,0.0,0.1,0.4,0.1,078,"11 June, 2020"
2010,NN,0.2,4.4,0.1,0.2,0.2,0.3,0.5,0.3,078,"11 June, 2020"
2011,0.0,0.1,0.4,0.1,0.2,0.2,0.3,0.2,0.2,078,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.1,078,"11 June, 2020"
2013,0.0,0.3,1.2,0.3,0.4,0.2,0.5,2.2,0.6,078,"11 June, 2020"
2014,0.0,0.4,0.0,0.5,0.4,0.0,0.4,1.0,0.5,078,"11 June, 2020"
2015,0.3,0.5,2.9,0.4,0.1,0.0,0.6,0.4,0.5,078,"11 June, 2020"
2016,0.0,0.5,0.4,0.1,0.4,0.4,0.7,0.6,0.5,078,"11 June, 2020"
2017,0.0,0.6,0.0,0.1,0.1,0.8,0.5,0.4,0.4,078,"11 June, 2020"
2018,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.1,0.2,078,"11 June, 2020"
2019,0.0,0.4,0.4,0.2,0.1,0.2,0.5,0.3,0.3,078,"11 June, 2020"
2020,0.7,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.1,078,"11 June, 2020"
1994,29.1,NN,421.4,77.1,49.8,60.4,44.9,48.7,60.6,007,"11 June, 2020"
1995,26.2,NN,289.5,74.5,52.4,58.8,28.9,58.8,53.6,007,"11 June, 2020"
1996,35.8,NN,363.7,98.7,69.9,58.9,35.2,81.5,69.6,007,"11 June, 2020"
1997,45.7,NN,331.5,104.5,126.0,51.2,42.0,88.2,81.2,007,"11 June, 2020"
1998,62.3,NN,410.0,119.6,139.4,41.6,53.4,113.3,96.3,007,"11 June, 2020"
1999,56.3,38.4,436.2,129.6,67.6,53.3,63.6,102.6,74.9,007,"11 June, 2020"
2000,76.9,54.0,503.1,140.7,66.1,68.5,71.3,137.5,88.9,007,"11 June, 2020"
2001,93.9,68.4,622.6,157.6,97.0,78.1,84.3,141.7,104.8,007,"11 June, 2020"
2002,144.2,88.0,715.0,177.4,118.9,99.5,102.4,157.6,125.3,007,"11 June, 2020"
2003,161.3,117.1,816.5,205.5,131.0,125.6,132.3,192.6,154.3,007,"11 June, 2020"
2004,190.9,150.0,797.9,231.8,158.6,127.5,156.2,218.9,181.4,007,"11 June, 2020"
2005,214.8,167.6,790.2,248.1,179.6,178.5,180.3,269.5,204.9,007,"11 June, 2020"
2006,250.3,178.2,983.9,305.4,206.4,213.2,198.2,298.0,232.5,007,"11 June, 2020"
2007,265.3,181.9,"1,019.0",315.4,225.1,227.5,217.1,365.6,249.8,007,"11 June, 2020"
2008,286.2,201.6,"1,041.1",360.0,233.5,295.2,234.2,398.0,275.9,007,"11 June, 2020"
2009,268.0,211.9,"1,082.2",385.5,239.3,290.7,260.8,394.2,291.4,007,"11 June, 2020"
2010,320.9,255.0,"1,158.5",436.1,270.4,394.6,302.7,444.2,337.6,007,"11 June, 2020"
2011,342.7,284.9,"1,136.7",416.3,321.2,347.2,348.0,495.9,363.0,007,"11 June, 2020"
2012,340.7,291.5,"1,153.8",412.2,305.8,348.0,362.2,486.3,366.2,007,"11 June, 2020"
2013,331.4,281.2,"1,242.7",436.8,330.9,300.3,339.6,472.1,362.5,007,"11 June, 2020"
2014,307.9,305.2,"1,233.9",447.9,325.7,345.8,338.5,450.5,369.9,007,"11 June, 2020"
2015,319.8,296.3,"1,118.5",443.4,316.6,323.4,339.5,439.6,362.9,007,"11 June, 2020"
2016,337.9,336.4,"1,070.9",469.9,320.1,326.2,370.5,462.1,391.2,007,"11 June, 2020"
2017,355.6,368.4,"1,077.5",483.3,343.0,303.2,400.5,446.6,411.6,007,"11 June, 2020"
2018,375.2,389.3,"1,123.7",474.6,359.9,295.9,406.0,444.0,419.4,007,"11 June, 2020"
2019,392.1,408.0,"1,219.5",482.5,370.5,290.1,333.6,445.4,410.3,007,"11 June, 2020"
2020,154.7,150.0,439.4,194.2,148.9,98.8,19.5,185.1,130.6,007,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,008,"11 June, 2020"
1993,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,008,"11 June, 2020"
